employee_id,first_name,last_name,department,position,manager_id,store_id,salary,commission,hire_date
1222,Angela,Dawson,Sales,Salesperson,1211,37,21832,0.05,2021-07-31 05:04:51
1223,Regina,Martinez,Sales,Salesperson,1211,37,24518,0.05,2019-05-11 17:16:00
1224,Sarah,Skinner,Sales,Salesperson,1211,37,30867,0.05,2021-07-31 03:47:34
1225,Tara,Stanley,Support,Senior Support Agent,1210,37,21584,0.0,2020-06-22 00:28:20
1226,Jose,Miller,Support,Support Agent,1225,37,21404,0.0,2023-03-26 18:04:17
1227,Jasmine,Hill,Support,Support Agent,1225,37,23178,0.0,2021-08-24 13:21:44
1228,Yvonne,Knight,Support,Support Agent,1225,37,23555,0.0,2022-12-16 04:20:51
1229,Benjamin,Ford,Support,Support Agent,1225,37,15691,0.0,2024-10-09 16:44:25
1230,Amy,Watts,Support,Support Agent,1225,37,16188,0.0,2021-03-17 19:06:14
1231,Kimberly,Hunt,Support,Support Agent,1225,37,23055,0.0,2022-05-01 08:27:15
1232,Jeffrey,Pham,Support,Support Agent,1225,37,15144,0.0,2019-10-14 17:44:58
1233,Johnny,Smith,Support,Support Agent,1225,37,23658,0.0,2022-01-01 15:12:25
1234,Anthony,Ingram,Logistics,Chief of Logistics,1210,37,32354,0.0,2022-06-24 04:23:37
1235,Chad,Webster,Logistics,Courier,1234,37,22404,0.0,2024-12-30 10:05:04
1236,Chelsey,Gonzalez,Logistics,Warehouse Worker,1234,37,16498,0.0,2024-07-18 10:09:41
1237,John,Thompson,Logistics,Courier,1234,37,22746,0.0,2020-03-04 02:41:41
1238,Lisa,Zamora,Logistics,Courier,1234,37,15664,0.0,2020-02-04 02:55:06
1239,Carrie,Gutierrez,Logistics,Warehouse Worker,1234,37,21883,0.0,2021-01-18 20:15:26
1240,Jane,Shaw,Logistics,Warehouse Worker,1234,37,16320,0.0,2021-08-10 22:09:39
1241,Kenneth,Clark,Logistics,Courier,1234,37,18144,0.0,2022-07-22 16:47:00
1242,Ashley,Carey,Logistics,Warehouse Worker,1234,37,13050,0.0,2022-05-24 16:38:09
1243,Jon,Harrison,Logistics,Courier,1234,37,26650,0.0,2021-02-13 06:19:16
1244,Taylor,Stout,Logistics,Courier,1234,37,16703,0.0,2019-01-13 18:18:38
1245,Scott,Taylor,Logistics,Courier,1234,37,22971,0.0,2023-05-16 08:39:41
1246,Pamela,Bautista,Logistics,Warehouse Worker,1234,37,13262,0.0,2020-11-18 13:16:34
1247,Samantha,Morrow,Logistics,Warehouse Worker,1234,37,16986,0.0,2022-11-09 22:01:21
1248,Sheryl,Chang,Logistics,Warehouse Worker,1234,37,19668,0.0,2021-08-29 10:27:11
1249,Danielle,Lewis,Logistics,Courier,1234,37,21523,0.0,2024-07-22 00:07:07
1250,Ann,Mcintosh,Management,Director,0,38,67469,0.0,2021-08-21 01:21:39
1251,Robert,Gonzalez,Management,Manager,1250,38,58293,0.0,2019-07-11 09:06:35
1252,Stephanie,Simmons,Sales,Senior Salesperson,1251,38,32637,0.07,2022-11-11 06:01:37
1253,Tyler,Reeves,Sales,Salesperson,1252,38,33044,0.05,2023-07-26 03:48:29
1254,Anthony,Kramer,Sales,Salesperson,1252,38,30495,0.05,2023-10-23 02:16:31
1255,Katherine,Armstrong,Sales,Salesperson,1252,38,20571,0.05,2024-03-01 15:45:30
1256,Amanda,Jensen,Sales,Salesperson,1252,38,22281,0.05,2022-07-19 03:54:17
1257,Chad,Rowland,Sales,Salesperson,1252,38,28750,0.05,2022-03-28 14:33:40
1258,Michelle,Jones,Sales,Salesperson,1252,38,20740,0.05,2023-09-05 08:31:20
1259,Amanda,Cohen,Sales,Salesperson,1252,38,25660,0.05,2023-10-15 14:10:21
1260,Justin,Perez,Sales,Salesperson,1252,38,32165,0.05,2021-02-03 19:19:09
1261,Kathleen,Daniel,Sales,Salesperson,1252,38,34442,0.05,2021-03-03 15:51:13
1262,Brandon,Mack,Sales,Salesperson,1252,38,21345,0.05,2019-12-07 02:48:29
1263,Makayla,Wright,Sales,Salesperson,1252,38,21559,0.05,2020-12-04 19:51:52
1264,Michael,Douglas,Sales,Salesperson,1252,38,23520,0.05,2022-09-11 17:14:37
1265,Joseph,White,Sales,Salesperson,1252,38,26150,0.05,2019-09-15 18:31:22
1266,Anna,Mcmillan,Support,Senior Support Agent,1251,38,20080,0.0,2019-06-10 19:54:35
1267,Raymond,Kim,Support,Support Agent,1266,38,22035,0.0,2020-09-22 00:53:57
1268,Stephen,Ramos,Support,Support Agent,1266,38,16949,0.0,2024-07-05 15:22:25
1269,Angela,Ward,Support,Support Agent,1266,38,17986,0.0,2021-02-11 08:08:19
1270,Alexander,Cook,Support,Support Agent,1266,38,17958,0.0,2021-09-15 02:14:43
1271,Amanda,Mitchell,Support,Support Agent,1266,38,16337,0.0,2019-10-30 00:09:00
1272,Tyler,Gonzalez,Support,Support Agent,1266,38,15062,0.0,2020-03-26 17:25:23
1273,Darrell,Holmes,Support,Support Agent,1266,38,17826,0.0,2020-09-15 06:59:32
1274,Marissa,Hunt,Support,Support Agent,1266,38,15912,0.0,2023-10-04 03:45:24
1275,Andres,White,Support,Support Agent,1266,38,17481,0.0,2021-09-26 20:13:47
1276,Kerry,Austin,Support,Support Agent,1266,38,22702,0.0,2023-10-04 03:05:00
1277,Brandon,Blanchard,Support,Support Agent,1266,38,20221,0.0,2022-10-08 21:07:26
1278,Jessica,Diaz,Support,Support Agent,1266,38,16653,0.0,2022-10-08 21:16:41
1279,Thomas,Barrett,Support,Support Agent,1266,38,17684,0.0,2022-11-13 19:31:02
1280,Nancy,Robinson,Support,Support Agent,1266,38,18334,0.0,2023-10-07 20:26:57
1281,Raymond,Graham,Logistics,Chief of Logistics,1251,38,28527,0.0,2019-04-01 13:35:28
1282,Phillip,Moss,Logistics,Courier,1281,38,20907,0.0,2024-11-20 19:17:41
1283,James,Barajas,Logistics,Courier,1281,38,15119,0.0,2020-09-23 00:11:53
1284,Cory,Duke,Logistics,Warehouse Worker,1281,38,15755,0.0,2023-06-21 04:01:14
1285,Matthew,Morris,Logistics,Courier,1281,38,25137,0.0,2024-08-02 00:10:48
1286,Tammy,Barnes,Logistics,Courier,1281,38,15394,0.0,2020-02-20 08:11:20
1287,David,Palmer,Logistics,Warehouse Worker,1281,38,17669,0.0,2023-12-17 02:26:49
1288,John,Long,Logistics,Courier,1281,38,21770,0.0,2023-01-25 04:27:50
1289,Rachel,Leonard,Logistics,Warehouse Worker,1281,38,17956,0.0,2022-05-23 09:07:04
1290,Kyle,Ray,Logistics,Warehouse Worker,1281,38,18732,0.0,2022-02-28 05:27:28
1291,Benjamin,Weaver,Management,Director,0,39,68785,0.0,2021-01-13 16:46:47
1292,Jonathan,Hill,Management,Manager,1291,39,48795,0.0,2023-02-13 02:59:15
1293,Timothy,Dickson,Sales,Senior Salesperson,1292,39,36681,0.07,2022-11-25 18:50:47
1294,Kenneth,Perez,Sales,Salesperson,1293,39,22560,0.05,2019-07-18 17:05:15
1295,Chelsey,Moore,Sales,Salesperson,1293,39,24351,0.05,2023-08-12 22:30:19
1296,Andrew,Hobbs,Sales,Salesperson,1293,39,34068,0.05,2024-08-14 12:20:04
1297,Debbie,Hicks,Sales,Salesperson,1293,39,21198,0.05,2023-07-26 06:57:14
1298,Sarah,Scott,Sales,Salesperson,1293,39,29411,0.05,2023-03-22 12:17:05
1299,Patrick,Taylor,Sales,Salesperson,1293,39,34233,0.05,2019-06-06 13:25:45
1300,Maxwell,Mason,Sales,Salesperson,1293,39,22703,0.05,2019-12-19 21:53:15
1301,James,Ellis,Sales,Salesperson,1293,39,26623,0.05,2019-09-29 04:57:23
1302,Michelle,Dunlap,Sales,Salesperson,1293,39,29045,0.05,2021-10-18 23:54:39
1303,Ann,Gonzalez,Sales,Salesperson,1293,39,22934,0.05,2024-01-01 18:46:15
1304,Adam,Miller,Sales,Salesperson,1293,39,30909,0.05,2023-06-26 04:45:50
1305,Jennifer,Guzman,Support,Senior Support Agent,1292,39,28501,0.0,2019-06-19 09:19:57
1306,Shawn,Lewis,Support,Support Agent,1305,39,16026,0.0,2020-06-29 18:24:38
1307,Laura,Allen,Support,Support Agent,1305,39,19811,0.0,2023-11-15 08:46:11
1308,Monica,Mercer,Support,Support Agent,1305,39,22849,0.0,2024-01-13 20:28:06
1309,Rebecca,Foster,Support,Support Agent,1305,39,20811,0.0,2021-03-24 07:40:07
1310,Rita,Ray,Support,Support Agent,1305,39,16532,0.0,2023-02-06 09:35:53
1311,Peter,Holmes,Support,Support Agent,1305,39,20790,0.0,2023-02-08 07:04:23
1312,Tracy,Schneider,Support,Support Agent,1305,39,23931,0.0,2020-05-04 22:08:41
1313,Todd,Ho,Support,Support Agent,1305,39,20658,0.0,2021-10-10 05:51:07
1314,Justin,Smith,Support,Support Agent,1305,39,24088,0.0,2023-06-24 00:09:55
1315,Tara,Schneider,Support,Support Agent,1305,39,16479,0.0,2021-12-03 19:27:23
1316,Peter,Cruz,Support,Support Agent,1305,39,18099,0.0,2020-11-07 13:26:47
1317,Stephanie,Perez,Logistics,Chief of Logistics,1292,39,25856,0.0,2022-12-07 00:12:14
1318,Kimberly,Kelly,Logistics,Warehouse Worker,1317,39,21662,0.0,2023-09-06 14:04:27
1319,David,Palmer,Logistics,Courier,1317,39,21062,0.0,2023-07-26 05:07:02
1320,Daniel,Reid,Logistics,Courier,1317,39,15270,0.0,2024-12-13 16:51:39
1321,Matthew,Collins,Logistics,Warehouse Worker,1317,39,14557,0.0,2022-05-22 12:23:54
1322,Nicole,Clark,Logistics,Courier,1317,39,21782,0.0,2019-05-20 14:18:42
1323,Tina,Lopez,Logistics,Courier,1317,39,18319,0.0,2020-10-10 11:36:56
1324,Traci,Smith,Logistics,Warehouse Worker,1317,39,19231,0.0,2021-08-28 07:26:17
1325,Regina,Burgess,Logistics,Warehouse Worker,1317,39,12563,0.0,2022-02-27 12:21:22
1326,Angela,Terry,Logistics,Courier,1317,39,26866,0.0,2022-02-12 16:47:33
1327,Charles,Cohen,Logistics,Warehouse Worker,1317,39,24956,0.0,2020-10-21 23:25:22
1328,James,Coffey,Logistics,Warehouse Worker,1317,39,13837,0.0,2022-12-07 22:55:19
1329,Maxwell,Smith,Logistics,Warehouse Worker,1317,39,16618,0.0,2021-06-09 21:58:02
1330,Kyle,Murphy,Logistics,Warehouse Worker,1317,39,13014,0.0,2024-04-23 18:05:14
