customer_id,first_name,last_name,gender,birth_date,age,age_group,email,phone,address_id,preferences
84,Marcia,Lewis,Female,1992-10-02,34,26-35,marcia.lewis@hotmail.com,001-547-904-6430,4639,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
85,Joseph,Nguyen,Male,2002-12-16,24,18-25,joseph.nguyen@yahoo.com,587.317.0397x46946,2753,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
86,Cindy,Cole,Female,1976-02-17,50,36-50,cindy.cole@yahoo.com,(622)274-0407,3586,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
87,Kelly,Lambert,Female,2007-04-20,19,18-25,kelly.lambert@hotmail.com,(372)853-0378x36285,4343,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
88,Timothy,Crane,Male,1975-05-12,51,36-50,timothy.crane@gmail.com,823.707.1124x69818,5079,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
89,Felicia,Wiggins,Female,1980-06-05,46,36-50,felicia.wiggins@hotmail.com,(357)518-8368,1423,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': True}"
90,Brianna,Holloway,Female,2000-11-13,26,26-35,brianna.holloway@yahoo.com,001-783-729-4638x3535,1876,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
91,Nathan,Holmes,Male,1944-03-13,82,65+,nathan.holmes@yahoo.com,977-218-2895,4613,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
92,Gary,Rangel,Male,2005-11-25,21,18-25,gary.rangel@gmail.com,001-496-560-3843x850,2582,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
93,Michael,Burns,Male,1996-05-21,30,26-35,michael.burns@gmail.com,001-445-687-7895x6516,4151,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
94,Michael,Herrera,Male,2003-08-19,23,18-25,michael.herrera@hotmail.com,(529)691-0229x101,4126,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
95,Robert,Martinez,Male,1981-03-18,45,36-50,robert.martinez@hotmail.com,363.372.4706x0765,5302,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
96,Emily,Vasquez,Female,1975-08-08,51,36-50,emily.vasquez@hotmail.com,001-286-493-3549x285,1684,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
97,Lisa,White,Female,1999-11-06,27,26-35,lisa.white@gmail.com,893-302-2416x4189,5200,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
98,Glenn,Garrison,Male,1985-11-24,41,36-50,glenn.garrison@yahoo.com,643.343.5634x36724,2779,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
99,Claire,Meyer,Female,2003-02-08,23,18-25,claire.meyer@yahoo.com,552.611.6438x2636,4586,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
100,Keith,Edwards,Male,2006-11-23,20,18-25,keith.edwards@gmail.com,(292)514-5522,3893,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
101,Norma,Griffith,Female,1979-02-06,47,36-50,norma.griffith@hotmail.com,8233064740,3319,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
102,Rebekah,Simmons,Female,1994-05-04,32,26-35,rebekah.simmons@yahoo.com,979-878-7751x699,3572,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
103,Ian,Hansen,Male,1998-08-31,28,26-35,ian.hansen@yahoo.com,520-402-9021,2958,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
104,Autumn,Lopez,Female,1993-10-19,33,26-35,autumn.lopez@gmail.com,001-970-684-4954x70675,499,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
105,Christina,Brown,Female,1970-06-16,56,51-65,christina.brown@hotmail.com,744-873-6460x95126,4384,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
106,Karen,Williams,Female,2001-02-12,25,18-25,karen.williams@hotmail.com,961.838.2195x819,5176,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
107,Sarah,Evans,Female,1998-09-07,28,26-35,sarah.evans@yahoo.com,851.323.9941x99327,773,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
108,John,Neal,Male,2007-09-20,19,18-25,john.neal@yahoo.com,(898)448-0951x235,1316,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
109,Benjamin,Ortiz,Male,2005-07-20,21,18-25,benjamin.ortiz@yahoo.com,(535)515-6413x721,2522,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
110,Robert,Beltran,Male,1991-12-07,35,26-35,robert.beltran@hotmail.com,(702)990-1030,3654,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
111,Jodi,Hurley,Female,1970-09-10,56,51-65,jodi.hurley@hotmail.com,(351)333-8801,1809,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
112,Brian,Bender,Male,1973-08-26,53,51-65,brian.bender@yahoo.com,(551)451-0379x55248,4898,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
113,Susan,Wilson,Female,1999-10-18,27,26-35,susan.wilson@hotmail.com,(702)795-1761x94730,5198,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
114,Tammy,Estes,Female,1995-11-29,31,26-35,tammy.estes@yahoo.com,001-729-363-5883x1498,2224,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
115,Samuel,Stark,Male,1986-12-03,40,36-50,samuel.stark@yahoo.com,(484)542-9661,1235,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
116,Willie,Porter,Male,1990-04-03,36,26-35,willie.porter@gmail.com,+1-545-637-1592,3828,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
117,April,Fletcher,Female,1941-01-03,85,65+,april.fletcher@hotmail.com,365-684-4041x7640,2976,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
118,Edward,Oconnell,Male,1984-05-01,42,36-50,edward.oconnell@hotmail.com,(538)308-6996,4698,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
119,Vincent,Cruz,Male,1990-02-22,36,36-50,vincent.cruz@yahoo.com,540.407.4500x7172,1140,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
120,Jessica,Powell,Female,1947-12-14,79,65+,jessica.powell@hotmail.com,+1-747-300-9666,2699,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
121,Kelly,Young,Female,2007-12-15,19,18-25,kelly.young@gmail.com,001-468-239-4165x06935,590,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
122,Vickie,Charles,Female,1999-11-30,27,26-35,vickie.charles@yahoo.com,+1-226-899-1728x56617,2203,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
123,Danielle,White,Female,1990-05-16,36,36-50,danielle.white@yahoo.com,(908)955-5045,2824,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
124,Michael,Williams,Male,2007-09-28,19,18-25,michael.williams@gmail.com,8395899723,4257,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
125,Mary,Jordan,Female,2003-02-17,23,18-25,mary.jordan@hotmail.com,6457057699,3293,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
126,Lori,Smith,Female,1975-02-22,51,51-65,lori.smith@hotmail.com,001-667-978-3383x97639,2465,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
127,Joann,Martinez,Female,1984-12-01,42,36-50,joann.martinez@yahoo.com,217-484-6815x5951,4627,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
128,Richard,Pineda,Male,1988-09-13,38,36-50,richard.pineda@yahoo.com,(976)687-5548x4152,4051,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
129,Gregory,Adams,Male,1997-11-07,29,26-35,gregory.adams@gmail.com,(596)745-7279x0653,1062,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
130,James,Rodriguez,Male,1994-11-16,32,26-35,james.rodriguez@hotmail.com,319.495.7197x091,2216,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
131,Jerry,Cooper,Male,1993-11-12,33,26-35,jerry.cooper@yahoo.com,(293)615-2349x2207,2851,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
132,Wendy,Shaffer,Female,1997-10-06,29,26-35,wendy.shaffer@hotmail.com,247-486-2569x64198,2786,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
133,Tina,Foster,Female,1973-07-26,53,51-65,tina.foster@gmail.com,(886)932-3076x34966,2729,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
134,Anthony,Pruitt,Male,1985-06-01,41,36-50,anthony.pruitt@hotmail.com,403.811.4191,3058,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
135,Jason,Miller,Male,1965-05-12,61,51-65,jason.miller@hotmail.com,(282)395-9384,4806,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
136,Parker,Martin,Male,1985-10-28,41,36-50,parker.martin@hotmail.com,(378)947-1789x93686,4272,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
137,Chelsea,Cummings,Female,1994-05-27,32,26-35,chelsea.cummings@gmail.com,(683)266-2635,740,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
138,Kevin,Franklin,Male,1964-08-25,62,51-65,kevin.franklin@yahoo.com,921.404.6186,3250,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
139,Michelle,Cox,Female,2000-07-13,26,18-25,michelle.cox@yahoo.com,406-210-2282,5070,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
140,Nathaniel,Diaz,Male,1958-06-12,68,65+,nathaniel.diaz@gmail.com,001-289-696-9663x735,3874,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
141,Amanda,Gomez,Female,1975-12-11,51,51-65,amanda.gomez@yahoo.com,7494373698,3738,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
142,Michael,Rodriguez,Male,2003-10-01,23,18-25,michael.rodriguez@yahoo.com,782-527-0465,2727,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
143,Kiara,Gould,Female,1986-05-02,40,36-50,kiara.gould@gmail.com,856.561.9666x955,5044,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
144,Calvin,Butler,Male,1995-06-26,31,26-35,calvin.butler@yahoo.com,577-295-8717,2089,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
